time,open,high,low,close,Volume,Volume MA
2021-06-25T17:00:00-07:00,0.5256,0.5487,0.504,0.5436,20735903.39399001,27209948.293670546
2021-06-26T17:00:00-07:00,0.5438,0.5592,0.5169,0.5592,15161298.20366999,26747843.248147547
2021-06-27T17:00:00-07:00,0.5591,0.5888,0.5428,0.5715,19741922.35304,25979483.581580047
2021-06-28T17:00:00-07:00,0.5716,0.624,0.5671,0.579,31398907.20368999,26114841.966547046
2021-06-29T17:00:00-07:00,0.579,0.5921,0.5484,0.5911,20500815.883960053,26048494.79652705
2021-06-30T17:00:00-07:00,0.5917,0.5924,0.52,0.5364,20684185.683850024,26204610.01200655
2021-07-01T17:00:00-07:00,0.5363,0.605,0.5203,0.6025,21735552.313920006,26283662.762492053
2021-07-02T17:00:00-07:00,0.6032,0.6857,0.5873,0.6769,42907868.70426999,27478182.11651705
2021-07-03T17:00:00-07:00,0.6769,0.759,0.6428,0.7261,43120986.154279955,27914856.83851405
2021-07-04T17:00:00-07:00,0.7258,0.799,0.6964,0.7325,57551378.32440001,29124398.745517045
2021-07-05T17:00:00-07:00,0.7326,0.7681,0.6836,0.7014,37285301.42427001,29092059.38201355
2021-07-06T17:00:00-07:00,0.7014,0.7593,0.6883,0.7055,22083207.90403999,29105180.590509545
2021-07-07T17:00:00-07:00,0.7065,0.7097,0.6326,0.6553,23554894.414170023,29306926.209018044
2021-07-08T17:00:00-07:00,0.6553,0.7033,0.6283,0.6916,18609713.204050034,29415102.300046552
2021-07-09T17:00:00-07:00,0.6927,0.7177,0.6498,0.6858,15152118.923540013,29075474.46052205
2021-07-10T17:00:00-07:00,0.6858,0.7493,0.6825,0.7132,14794597.513940012,27962986.47300105
2021-07-11T17:00:00-07:00,0.7132,0.7414,0.6603,0.6704,16184902.363529993,26280514.86246255
2021-07-12T17:00:00-07:00,0.6703,0.6852,0.6256,0.6336,11943946.932960024,24795962.257893052
2021-07-13T17:00:00-07:00,0.6332,0.6527,0.5938,0.6384,13562488.873559995,24424081.85836255
2021-07-14T17:00:00-07:00,0.6379,0.6515,0.5907,0.6,13723562.503560029,24021677.613834552
2021-07-15T17:00:00-07:00,0.6011,0.6172,0.5769,0.5803,10763420.353300009,23523053.461800054
2021-07-16T17:00:00-07:00,0.5799,0.5902,0.5564,0.5595,8995906.462959982,23214783.874764554
2021-07-17T17:00:00-07:00,0.5585,0.5865,0.5492,0.5513,8820345.891119983,22668705.051668555
2021-07-18T17:00:00-07:00,0.5517,0.5567,0.5021,0.507,13497415.13258001,21773630.448113054
2021-07-19T17:00:00-07:00,0.5076,0.5184,0.4756,0.492,18042167.873750024,21650698.047602553
2021-07-20T17:00:00-07:00,0.492,0.5767,0.4743,0.5574,15725908.713760013,21402784.19909805
2021-07-21T17:00:00-07:00,0.5568,0.5621,0.5277,0.5597,15086561.573400026,21070334.66207205
2021-07-22T17:00:00-07:00,0.5597,0.5685,0.5176,0.5568,15766722.623619987,19713277.35803955
2021-07-23T17:00:00-07:00,0.557,0.5941,0.5352,0.55,24924367.43333,18803446.421992052
2021-07-24T17:00:00-07:00,0.55,0.5566,0.5254,0.5425,25664947.14414002,17209124.86297905
2021-07-25T17:00:00-07:00,0.5425,0.6161,0.5392,0.5498,48060283.804380044,17747873.981984552
2021-07-26T17:00:00-07:00,0.5497,0.602,0.5246,0.5672,30438277.47415999,18165627.460490555
2021-07-27T17:00:00-07:00,0.5674,0.582,0.5464,0.5604,24065617.144150015,18191163.596989553
2021-07-28T17:00:00-07:00,0.5598,0.635,0.5485,0.5841,29938441.844130024,18757600.028993554
2021-07-29T17:00:00-07:00,0.5845,0.603,0.5545,0.5954,22377626.22399005,19118875.394016054
2021-07-30T17:00:00-07:00,0.5951,0.6396,0.5852,0.6259,26315030.884110045,19694897.062524553
2021-07-31T17:00:00-07:00,0.6266,0.7268,0.6181,0.659,44516034.01432989,21111453.64506455
2021-08-01T17:00:00-07:00,0.6591,0.701,0.6327,0.6921,26963139.94429002,21862413.29563105
2021-08-02T17:00:00-07:00,0.6922,0.7087,0.6381,0.6463,21414442.13413004,22255010.958659552
2021-08-03T17:00:00-07:00,0.6462,0.6845,0.6226,0.6669,19116686.073889997,22524667.13717605
2021-08-04T17:00:00-07:00,0.667,0.715,0.6386,0.7006,28101566.334040023,23391574.436213054
2021-08-05T17:00:00-07:00,0.7006,0.7244,0.6704,0.703,27823691.454260003,24332963.68577805
2021-08-06T17:00:00-07:00,0.7033,0.76,0.6939,0.7333,41386570.55440003,25961274.918942057
2021-08-07T17:00:00-07:00,0.7333,0.7345,0.6584,0.6723,31739098.81435008,26873359.103030562
2021-08-08T17:00:00-07:00,0.6725,0.7399,0.6464,0.7071,34768400.294329956,27709670.72405956
2021-08-09T17:00:00-07:00,0.7072,0.7709,0.6976,0.7499,44413678.80439999,29144059.228591554
2021-08-10T17:00:00-07:00,0.7499,0.887,0.7448,0.79,66693137.26438985,31724388.013141047
2021-08-11T17:00:00-07:00,0.7897,0.8867,0.7602,0.8804,73208096.74439994,34596456.71918004
2021-08-12T17:00:00-07:00,0.8803,0.9493,0.8709,0.9292,53044563.62439995,36002466.52873354
2021-08-13T17:00:00-07:00,0.929,0.9554,0.8678,0.901,36952098.02439003,36566824.07274604
2021-08-14T17:00:00-07:00,0.9009,0.9153,0.8436,0.8975,20978981.984370016,35212758.98174553
2021-08-15T17:00:00-07:00,0.8988,0.935,0.8518,0.8552,30755325.284350052,35228611.37225504
2021-08-16T17:00:00-07:00,0.855,1.024,0.8147,0.869,75916886.1643999,37821174.823267534
